date,Country_code,country,WHO_region,new_cases,Cumulative_cases,New_deaths,Cumulative_deaths
2021-02-13,CH,Switzerland,EURO,1130,539781,15,9446
2021-02-14,CH,Switzerland,EURO,719,540500,18,9464
2021-02-15,CH,Switzerland,EURO,485,540985,22,9486
2021-02-16,CH,Switzerland,EURO,1305,542290,19,9505
2021-02-17,CH,Switzerland,EURO,1137,543427,8,9513
2021-02-18,CH,Switzerland,EURO,1215,544642,9,9522
2021-02-19,CH,Switzerland,EURO,1009,545651,10,9532
2021-02-20,CH,Switzerland,EURO,1094,546745,14,9546
2021-02-21,CH,Switzerland,EURO,691,547436,15,9561
2021-02-22,CH,Switzerland,EURO,528,547964,11,9572
2021-02-23,CH,Switzerland,EURO,1407,549371,9,9581
2021-02-24,CH,Switzerland,EURO,1257,550628,10,9591
2021-02-25,CH,Switzerland,EURO,1077,551705,8,9599
2021-02-26,CH,Switzerland,EURO,1119,552824,10,9609
2021-02-27,CH,Switzerland,EURO,1080,553904,9,9618
2021-02-28,CH,Switzerland,EURO,723,554627,10,9628
2021-03-01,CH,Switzerland,EURO,547,555174,7,9635
2021-03-02,CH,Switzerland,EURO,1419,556593,8,9643
2021-03-03,CH,Switzerland,EURO,1230,557823,11,9654
2021-03-04,CH,Switzerland,EURO,1240,559063,9,9663
2021-03-05,CH,Switzerland,EURO,1065,560128,9,9672
2021-03-06,CH,Switzerland,EURO,1279,561407,10,9682
2021-03-07,CH,Switzerland,EURO,766,562173,8,9690
2021-03-08,CH,Switzerland,EURO,582,562755,9,9699
2021-03-09,CH,Switzerland,EURO,1702,564457,10,9709
2021-03-10,CH,Switzerland,EURO,1388,565845,8,9717
2021-03-11,CH,Switzerland,EURO,1385,567230,12,9729
2021-03-12,CH,Switzerland,EURO,1340,568570,13,9742
2021-03-13,CH,Switzerland,EURO,1342,569912,9,9751
2021-03-14,CH,Switzerland,EURO,923,570835,14,9765
2021-03-15,CH,Switzerland,EURO,703,571538,9,9774
2021-03-16,CH,Switzerland,EURO,1923,573461,9,9783
2021-03-17,CH,Switzerland,EURO,1654,575115,11,9794
2021-03-18,CH,Switzerland,EURO,1825,576940,13,9807
2021-03-19,CH,Switzerland,EURO,1647,578587,9,9816
2021-03-20,CH,Switzerland,EURO,1545,580132,9,9825
2021-03-21,CH,Switzerland,EURO,1112,581244,4,9829
2021-03-22,CH,Switzerland,EURO,788,582032,7,9836
2021-03-23,CH,Switzerland,EURO,2263,584295,5,9841
2021-03-24,CH,Switzerland,EURO,1994,586289,12,9853
2021-03-25,CH,Switzerland,EURO,1931,588220,7,9860
2021-03-26,CH,Switzerland,EURO,2142,590362,13,9873
2021-03-27,CH,Switzerland,EURO,1999,592361,4,9877
2021-03-28,CH,Switzerland,EURO,1207,593568,10,9887
2021-03-29,CH,Switzerland,EURO,994,594562,9,9896
2021-03-30,CH,Switzerland,EURO,2532,597094,5,9901
2021-03-31,CH,Switzerland,EURO,2093,599187,12,9913
2021-04-01,CH,Switzerland,EURO,2132,601319,14,9927
2021-04-02,CH,Switzerland,EURO,1985,603304,12,9939
2021-04-03,CH,Switzerland,EURO,1205,604509,6,9945
2021-04-04,CH,Switzerland,EURO,1317,605826,12,9957
2021-04-05,CH,Switzerland,EURO,1022,606848,10,9967
2021-04-06,CH,Switzerland,EURO,1290,608138,17,9984
2021-04-07,CH,Switzerland,EURO,2690,610828,10,9994
2021-04-08,CH,Switzerland,EURO,2387,613215,10,10004
2021-04-09,CH,Switzerland,EURO,2490,615705,5,10009
2021-04-10,CH,Switzerland,EURO,2416,618121,8,10017
2021-04-11,CH,Switzerland,EURO,1682,619803,6,10023
2021-04-12,CH,Switzerland,EURO,1181,620984,7,10030
2021-04-13,CH,Switzerland,EURO,2742,623726,3,10033
2021-04-14,CH,Switzerland,EURO,2375,626101,10,10043
2021-04-15,CH,Switzerland,EURO,2214,628315,6,10049
2021-04-16,CH,Switzerland,EURO,2147,630462,4,10053
2021-04-17,CH,Switzerland,EURO,2121,632583,7,10060
2021-04-18,CH,Switzerland,EURO,1430,634013,9,10069
2021-04-19,CH,Switzerland,EURO,1048,635061,7,10076
2021-04-20,CH,Switzerland,EURO,2744,637805,8,10084
2021-04-21,CH,Switzerland,EURO,2391,640196,9,10093
2021-04-22,CH,Switzerland,EURO,2309,642505,5,10098
2021-04-23,CH,Switzerland,EURO,2265,644770,7,10105
2021-04-24,CH,Switzerland,EURO,2165,646935,10,10115
2021-04-25,CH,Switzerland,EURO,1455,648390,6,10121
2021-04-26,CH,Switzerland,EURO,1188,649578,9,10130
2021-04-27,CH,Switzerland,EURO,2441,652019,13,10143
2021-04-28,CH,Switzerland,EURO,2038,654057,11,10154
2021-04-29,CH,Switzerland,EURO,2009,656066,7,10161
2021-04-30,CH,Switzerland,EURO,1711,657777,8,10169
2021-05-01,CH,Switzerland,EURO,1677,659454,10,10179
2021-05-02,CH,Switzerland,EURO,1159,660613,12,10191
2021-05-03,CH,Switzerland,EURO,832,661445,8,10199
2021-05-04,CH,Switzerland,EURO,2017,663462,5,10204
2021-05-05,CH,Switzerland,EURO,1735,665197,4,10208
2021-05-06,CH,Switzerland,EURO,1648,666845,11,10219
2021-05-07,CH,Switzerland,EURO,1484,668329,4,10223
2021-05-08,CH,Switzerland,EURO,1573,669902,7,10230
2021-05-09,CH,Switzerland,EURO,1061,670963,5,10235
2021-05-10,CH,Switzerland,EURO,779,671742,5,10240
2021-05-11,CH,Switzerland,EURO,1719,673461,6,10246
2021-05-12,CH,Switzerland,EURO,1383,674844,4,10250
2021-05-13,CH,Switzerland,EURO,1441,676285,0,10250
2021-05-14,CH,Switzerland,EURO,672,676957,5,10255
2021-05-15,CH,Switzerland,EURO,1169,678126,4,10259
2021-05-16,CH,Switzerland,EURO,802,678928,2,10261
2021-05-17,CH,Switzerland,EURO,653,679581,9,10270
2021-05-18,CH,Switzerland,EURO,1671,681252,1,10271
2021-05-19,CH,Switzerland,EURO,1344,682596,3,10274
2021-05-20,CH,Switzerland,EURO,1212,683808,6,10280
2021-05-21,CH,Switzerland,EURO,1040,684848,3,10283
2021-05-22,CH,Switzerland,EURO,984,685832,10,10293
2021-05-23,CH,Switzerland,EURO,623,686455,5,10298
2021-05-24,CH,Switzerland,EURO,470,686925,5,10303
2021-05-25,CH,Switzerland,EURO,581,687506,4,10307
2021-05-26,CH,Switzerland,EURO,1148,688654,4,10311
2021-05-27,CH,Switzerland,EURO,923,689577,2,10313
2021-05-28,CH,Switzerland,EURO,849,690426,3,10316
2021-05-29,CH,Switzerland,EURO,751,691177,2,10318
2021-05-30,CH,Switzerland,EURO,500,691677,4,10322
2021-05-31,CH,Switzerland,EURO,357,692034,0,10322
2021-06-01,CH,Switzerland,EURO,854,692888,2,10324
2021-06-02,CH,Switzerland,EURO,652,693540,1,10325
2021-06-03,CH,Switzerland,EURO,551,694091,3,10328
2021-06-04,CH,Switzerland,EURO,468,694559,6,10334
2021-06-05,CH,Switzerland,EURO,491,695050,4,10338
2021-06-06,CH,Switzerland,EURO,313,695363,2,10340
2021-06-07,CH,Switzerland,EURO,187,695550,6,10346
2021-06-08,CH,Switzerland,EURO,584,696134,2,10348
2021-06-09,CH,Switzerland,EURO,417,696551,2,10350
2021-06-10,CH,Switzerland,EURO,375,696926,2,10352
2021-06-11,CH,Switzerland,EURO,304,697230,3,10355
2021-06-12,CH,Switzerland,EURO,318,697548,3,10358
2021-06-13,CH,Switzerland,EURO,194,697742,2,10360
2021-06-14,CH,Switzerland,EURO,121,697863,2,10362
2021-06-15,CH,Switzerland,EURO,328,698191,0,10362
2021-06-16,CH,Switzerland,EURO,233,698424,1,10363
2021-06-17,CH,Switzerland,EURO,191,698615,4,10367
2021-06-18,CH,Switzerland,EURO,156,698771,3,10370
2021-06-19,CH,Switzerland,EURO,149,698920,3,10373
2021-06-20,CH,Switzerland,EURO,103,699023,0,10373
2021-06-21,CH,Switzerland,EURO,78,699101,1,10374
2021-06-22,CH,Switzerland,EURO,165,699266,2,10376
2021-06-23,CH,Switzerland,EURO,122,699388,0,10376
2021-06-24,CH,Switzerland,EURO,127,699515,1,10377
2021-06-25,CH,Switzerland,EURO,113,699628,1,10378
2021-06-26,CH,Switzerland,EURO,98,699726,1,10379
2021-06-27,CH,Switzerland,EURO,60,699786,0,10379
2021-06-28,CH,Switzerland,EURO,59,699845,2,10381
2021-06-29,CH,Switzerland,EURO,150,699995,0,10381
2021-06-30,CH,Switzerland,EURO,115,700110,2,10383
2021-07-01,CH,Switzerland,EURO,159,700269,0,10383
2021-07-02,CH,Switzerland,EURO,169,700438,0,10383
2021-07-03,CH,Switzerland,EURO,165,700603,1,10384
2021-07-04,CH,Switzerland,EURO,129,700732,0,10384
2021-07-05,CH,Switzerland,EURO,139,700871,0,10384
2021-07-06,CH,Switzerland,EURO,310,701181,0,10384
2021-07-07,CH,Switzerland,EURO,289,701470,0,10384
2021-07-08,CH,Switzerland,EURO,320,701790,0,10384
2021-07-09,CH,Switzerland,EURO,316,702106,0,10384
2021-07-10,CH,Switzerland,EURO,327,702433,1,10385
2021-07-11,CH,Switzerland,EURO,255,702688,1,10386
2021-07-12,CH,Switzerland,EURO,230,702918,1,10387
2021-07-13,CH,Switzerland,EURO,571,703489,0,10387
2021-07-14,CH,Switzerland,EURO,520,704009,1,10388
2021-07-15,CH,Switzerland,EURO,590,704599,0,10388
2021-07-16,CH,Switzerland,EURO,623,705222,0,10388
2021-07-17,CH,Switzerland,EURO,645,705867,0,10388
2021-07-18,CH,Switzerland,EURO,454,706321,1,10389
2021-07-19,CH,Switzerland,EURO,395,706716,0,10389
2021-07-20,CH,Switzerland,EURO,857,707573,1,10390
2021-07-21,CH,Switzerland,EURO,737,708310,0,10390
2021-07-22,CH,Switzerland,EURO,874,709184,2,10392
2021-07-23,CH,Switzerland,EURO,724,709908,0,10392
2021-07-24,CH,Switzerland,EURO,743,710651,0,10392
2021-07-25,CH,Switzerland,EURO,538,711189,1,10393
2021-07-26,CH,Switzerland,EURO,480,711669,1,10394
2021-07-27,CH,Switzerland,EURO,951,712620,1,10395
2021-07-28,CH,Switzerland,EURO,740,713360,5,10400
2021-07-29,CH,Switzerland,EURO,785,714145,3,10403
2021-07-30,CH,Switzerland,EURO,782,714927,1,10404
2021-07-31,CH,Switzerland,EURO,803,715730,0,10404
2021-08-01,CH,Switzerland,EURO,656,716386,0,10404
2021-08-02,CH,Switzerland,EURO,535,716921,1,10405
2021-08-03,CH,Switzerland,EURO,1234,718155,1,10406
2021-08-04,CH,Switzerland,EURO,990,719145,1,10407
2021-08-05,CH,Switzerland,EURO,1070,720215,0,10407
2021-08-06,CH,Switzerland,EURO,1120,721335,0,10407
2021-08-07,CH,Switzerland,EURO,1153,722488,0,10407
2021-08-08,CH,Switzerland,EURO,1046,723534,0,10407
2021-08-09,CH,Switzerland,EURO,1009,724543,1,10408
2021-08-10,CH,Switzerland,EURO,2320,726863,2,10410
2021-08-11,CH,Switzerland,EURO,2030,728893,2,10412
2021-08-12,CH,Switzerland,EURO,2085,730978,3,10415
2021-08-13,CH,Switzerland,EURO,2167,733145,2,10417
2021-08-14,CH,Switzerland,EURO,2208,735353,1,10418
2021-08-15,CH,Switzerland,EURO,1679,737032,3,10421
2021-08-16,CH,Switzerland,EURO,1651,738683,2,10423
2021-08-17,CH,Switzerland,EURO,3951,742634,3,10426
2021-08-18,CH,Switzerland,EURO,2838,745472,4,10430
2021-08-19,CH,Switzerland,EURO,2710,748182,1,10431
2021-08-20,CH,Switzerland,EURO,2512,750694,4,10435
2021-08-21,CH,Switzerland,EURO,2560,753254,7,10442
2021-08-22,CH,Switzerland,EURO,1748,755002,3,10445
2021-08-23,CH,Switzerland,EURO,1633,756635,3,10448
2021-08-24,CH,Switzerland,EURO,3851,760486,6,10454
2021-08-25,CH,Switzerland,EURO,2916,763402,8,10462
2021-08-26,CH,Switzerland,EURO,2765,766167,4,10466
2021-08-27,CH,Switzerland,EURO,2694,768861,7,10473
2021-08-28,CH,Switzerland,EURO,2596,771457,4,10477
2021-08-29,CH,Switzerland,EURO,1677,773134,8,10485
2021-08-30,CH,Switzerland,EURO,1385,774519,5,10490
2021-08-31,CH,Switzerland,EURO,3562,778081,13,10503
2021-09-01,CH,Switzerland,EURO,2974,781055,4,10507
2021-09-02,CH,Switzerland,EURO,2942,783997,8,10515
2021-09-03,CH,Switzerland,EURO,3051,787048,4,10519
2021-09-04,CH,Switzerland,EURO,3075,790123,9,10528
2021-09-05,CH,Switzerland,EURO,1760,791883,6,10534
2021-09-06,CH,Switzerland,EURO,1399,793282,9,10543
2021-09-07,CH,Switzerland,EURO,3995,797277,8,10551
2021-09-08,CH,Switzerland,EURO,3044,800321,11,10562
2021-09-09,CH,Switzerland,EURO,3060,803381,7,10569
2021-09-10,CH,Switzerland,EURO,2769,806150,7,10576
2021-09-11,CH,Switzerland,EURO,2622,808772,5,10581
2021-09-12,CH,Switzerland,EURO,1551,810323,7,10588
2021-09-13,CH,Switzerland,EURO,1106,811429,10,10598
2021-09-14,CH,Switzerland,EURO,2764,814193,8,10606
2021-09-15,CH,Switzerland,EURO,2296,816489,3,10609
2021-09-16,CH,Switzerland,EURO,2242,818731,7,10616
2021-09-17,CH,Switzerland,EURO,1998,820729,3,10619
2021-09-18,CH,Switzerland,EURO,1691,822420,11,10630
2021-09-19,CH,Switzerland,EURO,1027,823447,4,10634
2021-09-20,CH,Switzerland,EURO,702,824149,6,10640
2021-09-21,CH,Switzerland,EURO,1880,826029,4,10644
2021-09-22,CH,Switzerland,EURO,1703,827732,4,10648
2021-09-23,CH,Switzerland,EURO,1531,829263,6,10654
2021-09-24,CH,Switzerland,EURO,1378,830641,7,10661
2021-09-25,CH,Switzerland,EURO,1343,831984,9,10670
2021-09-26,CH,Switzerland,EURO,886,832870,5,10675
2021-09-27,CH,Switzerland,EURO,607,833477,7,10682
2021-09-28,CH,Switzerland,EURO,1661,835138,3,10685
2021-09-29,CH,Switzerland,EURO,1208,836346,7,10692
2021-09-30,CH,Switzerland,EURO,1187,837533,11,10703
2021-10-01,CH,Switzerland,EURO,1194,838727,1,10704
2021-10-02,CH,Switzerland,EURO,1138,839865,5,10709
2021-10-03,CH,Switzerland,EURO,786,840651,5,10714
2021-10-04,CH,Switzerland,EURO,473,841124,3,10717
2021-10-05,CH,Switzerland,EURO,1279,842403,4,10721
2021-10-06,CH,Switzerland,EURO,1034,843437,6,10727
2021-10-07,CH,Switzerland,EURO,1009,844446,1,10728
2021-10-08,CH,Switzerland,EURO,1010,845456,8,10736
2021-10-09,CH,Switzerland,EURO,920,846376,3,10739
2021-10-10,CH,Switzerland,EURO,638,847014,5,10744
2021-10-11,CH,Switzerland,EURO,481,847495,4,10748
2021-10-12,CH,Switzerland,EURO,1172,848667,10,10758
2021-10-13,CH,Switzerland,EURO,964,849631,6,10764
2021-10-14,CH,Switzerland,EURO,963,850594,6,10770
2021-10-15,CH,Switzerland,EURO,957,851551,3,10773
2021-10-16,CH,Switzerland,EURO,985,852536,3,10776
2021-10-17,CH,Switzerland,EURO,700,853236,0,10776
2021-10-18,CH,Switzerland,EURO,680,853916,4,10780
2021-10-19,CH,Switzerland,EURO,1571,855487,2,10782
2021-10-20,CH,Switzerland,EURO,1289,856776,6,10788
2021-10-21,CH,Switzerland,EURO,1430,858206,9,10797
2021-10-22,CH,Switzerland,EURO,1373,859579,3,10800
2021-10-23,CH,Switzerland,EURO,1352,860931,5,10805
2021-10-24,CH,Switzerland,EURO,954,861885,4,10809
2021-10-25,CH,Switzerland,EURO,727,862612,4,10813
2021-10-26,CH,Switzerland,EURO,2024,864636,8,10821
2021-10-27,CH,Switzerland,EURO,1699,866335,5,10826
2021-10-28,CH,Switzerland,EURO,1807,868142,10,10836
2021-10-29,CH,Switzerland,EURO,1803,869945,7,10843
2021-10-30,CH,Switzerland,EURO,1864,871809,4,10847
2021-10-31,CH,Switzerland,EURO,1259,873068,6,10853
2021-11-01,CH,Switzerland,EURO,1081,874149,5,10858
2021-11-02,CH,Switzerland,EURO,2343,876492,5,10863
2021-11-03,CH,Switzerland,EURO,2981,879473,3,10866
2021-11-04,CH,Switzerland,EURO,2836,882309,3,10869
2021-11-05,CH,Switzerland,EURO,2842,885151,3,10872
2021-11-06,CH,Switzerland,EURO,2755,887906,7,10879
2021-11-07,CH,Switzerland,EURO,1931,889837,3,10882
2021-11-08,CH,Switzerland,EURO,1537,891374,10,10892
2021-11-09,CH,Switzerland,EURO,4204,895578,10,10902
2021-11-10,CH,Switzerland,EURO,3738,899316,11,10913
2021-11-11,CH,Switzerland,EURO,3969,903285,5,10918
2021-11-12,CH,Switzerland,EURO,3952,907237,13,10931
2021-11-13,CH,Switzerland,EURO,4144,911381,7,10938
2021-11-14,CH,Switzerland,EURO,2709,914090,7,10945
2021-11-15,CH,Switzerland,EURO,2165,916255,8,10953
2021-11-16,CH,Switzerland,EURO,6133,922388,8,10961
2021-11-17,CH,Switzerland,EURO,5626,928014,14,10975
2021-11-18,CH,Switzerland,EURO,6181,934195,13,10988
2021-11-19,CH,Switzerland,EURO,6054,940249,17,11005
2021-11-20,CH,Switzerland,EURO,6194,946443,6,11011
2021-11-21,CH,Switzerland,EURO,4137,950580,9,11020
2021-11-22,CH,Switzerland,EURO,3403,953983,13,11033
2021-11-23,CH,Switzerland,EURO,9164,963147,20,11053
2021-11-24,CH,Switzerland,EURO,8003,971150,19,11072
2021-11-25,CH,Switzerland,EURO,8469,979619,18,11090
2021-11-26,CH,Switzerland,EURO,7987,987606,8,11098
2021-11-27,CH,Switzerland,EURO,7967,995573,14,11112
2021-11-28,CH,Switzerland,EURO,5262,1000835,16,11128
2021-11-29,CH,Switzerland,EURO,4242,1005077,19,11147
2021-11-30,CH,Switzerland,EURO,11500,1016577,21,11168
2021-12-01,CH,Switzerland,EURO,9999,1026576,27,11195
2021-12-02,CH,Switzerland,EURO,10415,1036991,29,11224
2021-12-03,CH,Switzerland,EURO,10153,1047144,26,11250
2021-12-04,CH,Switzerland,EURO,9801,1056945,24,11274
2021-12-05,CH,Switzerland,EURO,6257,1063202,22,11296
2021-12-06,CH,Switzerland,EURO,4938,1068140,25,11321
2021-12-07,CH,Switzerland,EURO,12662,1080802,35,11356
2021-12-08,CH,Switzerland,EURO,11035,1091837,23,11379
2021-12-09,CH,Switzerland,EURO,9951,1101788,29,11408
2021-12-10,CH,Switzerland,EURO,10420,1112208,29,11437
2021-12-11,CH,Switzerland,EURO,9756,1121964,22,11459
2021-12-12,CH,Switzerland,EURO,6089,1128053,22,11481
2021-12-13,CH,Switzerland,EURO,4395,1132448,30,11511
2021-12-14,CH,Switzerland,EURO,12429,1144877,22,11533
2021-12-15,CH,Switzerland,EURO,10526,1155403,35,11568
2021-12-16,CH,Switzerland,EURO,9532,1164935,33,11601
2021-12-17,CH,Switzerland,EURO,9143,1174078,30,11631
2021-12-18,CH,Switzerland,EURO,8736,1182814,24,11655
2021-12-19,CH,Switzerland,EURO,5876,1188690,21,11676
2021-12-20,CH,Switzerland,EURO,4333,1193023,20,11696
2021-12-21,CH,Switzerland,EURO,11469,1204492,29,11725
2021-12-22,CH,Switzerland,EURO,10776,1215268,20,11745
2021-12-23,CH,Switzerland,EURO,11008,1226276,25,11770
2021-12-24,CH,Switzerland,EURO,11266,1237542,26,11796
2021-12-25,CH,Switzerland,EURO,9632,1247174,11,11807
2021-12-26,CH,Switzerland,EURO,6456,1253630,21,11828
2021-12-27,CH,Switzerland,EURO,7371,1261001,14,11842
2021-12-28,CH,Switzerland,EURO,17425,1278426,17,11859
2021-12-29,CH,Switzerland,EURO,17668,1296094,25,11884
2021-12-30,CH,Switzerland,EURO,18992,1315086,14,11898
2021-12-31,CH,Switzerland,EURO,19746,1334832,23,11921
2022-01-01,CH,Switzerland,EURO,16133,1350965,24,11945
2022-01-02,CH,Switzerland,EURO,9398,1360363,18,11963
2022-01-03,CH,Switzerland,EURO,12810,1373173,12,11975
2022-01-04,CH,Switzerland,EURO,32270,1405443,12,11987
2022-01-05,CH,Switzerland,EURO,33365,1438808,10,11997
2022-01-06,CH,Switzerland,EURO,30650,1469458,13,12010
2022-01-07,CH,Switzerland,EURO,26129,1495587,12,12022
2022-01-08,CH,Switzerland,EURO,27265,1522852,28,12050
2022-01-09,CH,Switzerland,EURO,17778,1540630,17,12067
2022-01-10,CH,Switzerland,EURO,13385,1554015,10,12077
2022-01-11,CH,Switzerland,EURO,34529,1588544,18,12095
2022-01-12,CH,Switzerland,EURO,30920,1619464,13,12108
2022-01-13,CH,Switzerland,EURO,29611,1649075,10,12118
2022-01-14,CH,Switzerland,EURO,28619,1677694,14,12132
2022-01-15,CH,Switzerland,EURO,27624,1705318,15,12147
2022-01-16,CH,Switzerland,EURO,19289,1724607,16,12163
2022-01-17,CH,Switzerland,EURO,14757,1739364,14,12177
2022-01-18,CH,Switzerland,EURO,41795,1781159,12,12189
2022-01-19,CH,Switzerland,EURO,39311,1820470,17,12206
2022-01-20,CH,Switzerland,EURO,39094,1859564,21,12227
2022-01-21,CH,Switzerland,EURO,37658,1897222,20,12247
2022-01-22,CH,Switzerland,EURO,36637,1933859,13,12260
2022-01-23,CH,Switzerland,EURO,24631,1958490,18,12278
2022-01-24,CH,Switzerland,EURO,18335,1976825,12,12290
2022-01-25,CH,Switzerland,EURO,48332,2025157,8,12298
2022-01-26,CH,Switzerland,EURO,44123,2069280,19,12317
2022-01-27,CH,Switzerland,EURO,41392,2110672,11,12328
2022-01-28,CH,Switzerland,EURO,37709,2148381,11,12339
2022-01-29,CH,Switzerland,EURO,35619,2184000,17,12356
2022-01-30,CH,Switzerland,EURO,23279,2207279,15,12371
2022-01-31,CH,Switzerland,EURO,18019,2225298,23,12394
2022-02-01,CH,Switzerland,EURO,43232,2268530,14,12408
2022-02-02,CH,Switzerland,EURO,36545,2305075,15,12423
2022-02-03,CH,Switzerland,EURO,34058,2339133,20,12443
2022-02-04,CH,Switzerland,EURO,28912,2368045,12,12455
2022-02-05,CH,Switzerland,EURO,26328,2394373,7,12462
2022-02-06,CH,Switzerland,EURO,18178,2412551,14,12476
2022-02-07,CH,Switzerland,EURO,14417,2426968,15,12491
2022-02-08,CH,Switzerland,EURO,32168,2459136,18,12509
2022-02-09,CH,Switzerland,EURO,26972,2486108,14,12523
2022-02-10,CH,Switzerland,EURO,25471,2511579,15,12538
2022-02-11,CH,Switzerland,EURO,22233,2533812,12,12550
2022-02-12,CH,Switzerland,EURO,19687,2553499,20,12570
2022-02-13,CH,Switzerland,EURO,13989,2567488,12,12582
2022-02-14,CH,Switzerland,EURO,10741,2578229,10,12592
2022-02-15,CH,Switzerland,EURO,24663,2602892,7,12599
2022-02-16,CH,Switzerland,EURO,20524,2623416,12,12611
2022-02-17,CH,Switzerland,EURO,19096,2642512,9,12620
2022-02-18,CH,Switzerland,EURO,14267,2656779,12,12632
2022-02-19,CH,Switzerland,EURO,13442,2670221,7,12639
2022-02-20,CH,Switzerland,EURO,9776,2679997,15,12654
2022-02-21,CH,Switzerland,EURO,8046,2688043,11,12665
2022-02-22,CH,Switzerland,EURO,19603,2707646,16,12681
2022-02-23,CH,Switzerland,EURO,16993,2724639,11,12692
2022-02-24,CH,Switzerland,EURO,17581,2742220,14,12706
2022-02-25,CH,Switzerland,EURO,15770,2757990,10,12716
2022-02-26,CH,Switzerland,EURO,14854,2772844,12,12728
2022-02-27,CH,Switzerland,EURO,11077,2783921,9,12737
2022-02-28,CH,Switzerland,EURO,9291,2793212,14,12751
2022-03-01,CH,Switzerland,EURO,23817,2817029,6,12757
2022-03-02,CH,Switzerland,EURO,22433,2839462,6,12763
2022-03-03,CH,Switzerland,EURO,24831,2864293,9,12772
2022-03-04,CH,Switzerland,EURO,24611,2888904,6,12778
2022-03-05,CH,Switzerland,EURO,23601,2912505,9,12787
2022-03-06,CH,Switzerland,EURO,17655,2930160,8,12795
2022-03-07,CH,Switzerland,EURO,14379,2944539,8,12803
2022-03-08,CH,Switzerland,EURO,34891,2979430,6,12809
2022-03-09,CH,Switzerland,EURO,30773,3010203,10,12819
2022-03-10,CH,Switzerland,EURO,30939,3041142,10,12829
2022-03-11,CH,Switzerland,EURO,29390,3070532,13,12842
2022-03-12,CH,Switzerland,EURO,27711,3098243,6,12848
2022-03-13,CH,Switzerland,EURO,20279,3118522,11,12859
2022-03-14,CH,Switzerland,EURO,16084,3134606,10,12869
2022-03-15,CH,Switzerland,EURO,40372,3174978,14,12883
2022-03-16,CH,Switzerland,EURO,33211,3208189,11,12894
2022-03-17,CH,Switzerland,EURO,30643,3238832,13,12907
2022-03-18,CH,Switzerland,EURO,26577,3265409,14,12921
2022-03-19,CH,Switzerland,EURO,23743,3289152,17,12938
2022-03-20,CH,Switzerland,EURO,16116,3305268,17,12955
2022-03-21,CH,Switzerland,EURO,12196,3317464,11,12966
2022-03-22,CH,Switzerland,EURO,30756,3348220,13,12979
2022-03-23,CH,Switzerland,EURO,23023,3371243,7,12986
2022-03-24,CH,Switzerland,EURO,19722,3390965,20,13006
2022-03-25,CH,Switzerland,EURO,16797,3407762,7,13013
2022-03-26,CH,Switzerland,EURO,14560,3422322,16,13029
2022-03-27,CH,Switzerland,EURO,9814,3432136,15,13044
2022-03-28,CH,Switzerland,EURO,7231,3439367,12,13056
2022-03-29,CH,Switzerland,EURO,18684,3458051,6,13062
2022-03-30,CH,Switzerland,EURO,13804,3471855,12,13074
2022-03-31,CH,Switzerland,EURO,12146,3484001,7,13081
2022-04-01,CH,Switzerland,EURO,8326,3492327,4,13085
2022-04-02,CH,Switzerland,EURO,6382,3498709,8,13093
2022-04-03,CH,Switzerland,EURO,4194,3502903,10,13103
2022-04-04,CH,Switzerland,EURO,3050,3505953,8,13111
2022-04-05,CH,Switzerland,EURO,8603,3514556,4,13115
2022-04-06,CH,Switzerland,EURO,7015,3521571,7,13122
2022-04-07,CH,Switzerland,EURO,7210,3528781,13,13135
2022-04-08,CH,Switzerland,EURO,6142,3534923,7,13142
2022-04-09,CH,Switzerland,EURO,5716,3540639,11,13153
2022-04-10,CH,Switzerland,EURO,3666,3544305,4,13157
2022-04-11,CH,Switzerland,EURO,2573,3546878,3,13160
2022-04-12,CH,Switzerland,EURO,7221,3554099,5,13165
2022-04-13,CH,Switzerland,EURO,5598,3559697,8,13173
2022-04-14,CH,Switzerland,EURO,5532,3565229,10,13183
2022-04-15,CH,Switzerland,EURO,4716,3569945,6,13189
2022-04-16,CH,Switzerland,EURO,2771,3572716,2,13191
2022-04-17,CH,Switzerland,EURO,3310,3576026,3,13194
2022-04-18,CH,Switzerland,EURO,1875,3577901,7,13201
2022-04-19,CH,Switzerland,EURO,2495,3580396,4,13205
2022-04-20,CH,Switzerland,EURO,5455,3585851,2,13207
2022-04-21,CH,Switzerland,EURO,4050,3589901,6,13213
2022-04-22,CH,Switzerland,EURO,3626,3593527,4,13217
2022-04-23,CH,Switzerland,EURO,3160,3596687,7,13224
2022-04-24,CH,Switzerland,EURO,2022,3598709,2,13226
2022-04-25,CH,Switzerland,EURO,1532,3600241,4,13230
2022-04-26,CH,Switzerland,EURO,3882,3604123,3,13233
2022-04-27,CH,Switzerland,EURO,2795,3606918,0,13233
2022-04-28,CH,Switzerland,EURO,2733,3609651,2,13235
2022-04-29,CH,Switzerland,EURO,2534,3612185,3,13238
2022-04-30,CH,Switzerland,EURO,2297,3614482,0,13238
2022-05-01,CH,Switzerland,EURO,1504,3615986,2,13240
2022-05-02,CH,Switzerland,EURO,1023,3617009,6,13246
2022-05-03,CH,Switzerland,EURO,2994,3620003,4,13250
2022-05-04,CH,Switzerland,EURO,2148,3622151,3,13253
2022-05-05,CH,Switzerland,EURO,2150,3624301,2,13255
2022-05-06,CH,Switzerland,EURO,1918,3626219,2,13257
